id	contig
WP_060828526	BD_contigs_contig_63597
WP_060828559	BD_contigs_contig_61687
WP_060828576	BD_contigs_contig_27159
WP_060828576	BD_contigs_contig_78896
WP_060828613	BD_contigs_contig_39594
WP_060828649	BD_contigs_contig_85138
WP_060828672	BD_contigs_contig_39466
WP_060829053	BD_contigs_contig_112102
WP_060830590	BD_contigs_contig_40653
WP_060830651	BD_contigs_contig_70675
WP_060830676	BD_contigs_contig_46793
WP_060830676	BD_contigs_contig_46794
WP_060830719	BD_contigs_contig_68920
WP_060830771	BD_contigs_contig_99305
WP_060830801	BD_contigs_contig_45105
WP_060830816	BD_contigs_contig_15277
WP_060830817	BD_contigs_contig_14751
WP_060830841	BD_contigs_contig_14563
WP_060830858	BD_contigs_contig_85534
WP_060830886	BD_contigs_contig_85266
WP_060830903	BD_contigs_contig_98988
WP_060830904	BD_contigs_contig_92895
WP_060830961	BD_contigs_contig_97944
WP_060831010	BD_contigs_contig_83118
WP_060831037	BD_contigs_contig_87622
WP_060831052	BD_contigs_contig_24482
WP_060831068	BD_contigs_contig_16624
WP_060831070	BD_contigs_contig_79317
WP_060831122	BD_contigs_contig_66384
WP_060831122	BD_contigs_contig_66384
WP_060831127	BD_contigs_contig_77848
WP_060831128	BD_contigs_contig_12217
WP_060831141	BD_contigs_contig_5604
WP_060831149	BD_contigs_contig_98858
WP_060831222	BD_contigs_contig_66271
WP_060831222	BD_contigs_contig_66271
WP_060831232	BD_contigs_contig_31934
WP_060831232	BD_contigs_contig_114424
WP_060831260	BD_contigs_contig_31937
WP_060831326	BD_contigs_contig_92615
WP_060831327	BD_contigs_contig_83996
WP_060831330	BD_contigs_contig_83674
WP_060831370	BD_contigs_contig_102606
WP_060831498	BD_contigs_contig_78559
WP_060831556	BD_contigs_contig_83761
WP_060831565	BD_contigs_contig_64987
WP_060831657	BD_contigs_contig_4160
WP_060831723	BD_contigs_contig_85345
WP_060831738	BD_contigs_contig_8988
WP_060831759	BD_contigs_contig_93901
WP_060831782	BD_contigs_contig_65253
WP_060831874	BD_contigs_contig_85688
WP_060913416	BD_contigs_contig_88284
WP_060913418	BD_contigs_contig_87341
WP_060913418	BD_contigs_contig_43375
WP_060913467	BD_contigs_contig_97196
WP_060913474	BD_contigs_contig_51795
WP_060913474	BD_contigs_contig_51790
WP_060913496	BD_contigs_contig_87635
WP_060913499	BD_contigs_contig_97164
WP_060913502	BD_contigs_contig_27918
WP_060913502	BD_contigs_contig_90098
WP_060913504	BD_contigs_contig_83566
WP_060913522	BD_contigs_contig_80719
WP_060913571	BD_contigs_contig_88140
WP_060913573	BD_contigs_contig_77395
WP_060913579	BD_contigs_contig_79983
WP_060913594	BD_contigs_contig_56435
WP_060913594	BD_contigs_contig_56435
WP_060913658	BD_contigs_contig_73708
WP_060913677	BD_contigs_contig_79896
WP_060913713	BD_contigs_contig_89159
WP_060913722	BD_contigs_contig_95319
WP_060913783	BD_contigs_contig_83962
WP_060913994	BD_contigs_contig_95640
WP_060913994	BD_contigs_contig_113345
WP_060914004	BD_contigs_contig_72052
WP_060914005	BD_contigs_contig_94914
WP_060914082	BD_contigs_contig_96914
WP_060914101	BD_contigs_contig_82568
WP_060914134	BD_contigs_contig_58716
WP_060914141	BD_contigs_contig_4323
WP_060914156	BD_contigs_contig_98824
WP_060914171	BD_contigs_contig_93356
WP_060914213	BD_contigs_contig_20228
WP_060914291	BD_contigs_contig_67595
WP_060914306	BD_contigs_contig_94439
WP_060914310	BD_contigs_contig_98481
WP_060914328	BD_contigs_contig_92821
WP_060914376	BD_contigs_contig_27101
WP_060914380	BD_contigs_contig_56594
WP_060914381	BD_contigs_contig_95928
WP_060914381	BD_contigs_contig_113657
WP_060914385	BD_contigs_contig_96671
WP_060914390	BD_contigs_contig_97055
WP_060914390	BD_contigs_contig_97054
WP_060914390	BD_contigs_contig_87974
WP_060914399	BD_contigs_contig_94589
WP_060914424	BD_contigs_contig_114632
WP_060914424	BD_contigs_contig_92764
WP_060914424	BD_contigs_contig_86500
WP_060914428	BD_contigs_contig_74138
WP_060914471	BD_contigs_contig_29463
WP_060914472	BD_contigs_contig_27666
WP_060914497	BD_contigs_contig_95703
WP_060914510	BD_contigs_contig_97878
WP_060914528	BD_contigs_contig_95403
WP_060914530	BD_contigs_contig_92341
WP_060914543	BD_contigs_contig_73764
WP_060914548	BD_contigs_contig_98129
WP_060914556	BD_contigs_contig_96807
WP_060914582	BD_contigs_contig_94420
WP_060914619	BD_contigs_contig_67349
WP_060914625	BD_contigs_contig_31542
WP_060914648	BD_contigs_contig_40004
WP_060914652	BD_contigs_contig_89092
WP_060914658	BD_contigs_contig_51112
WP_060914658	BD_contigs_contig_93811
WP_060914669	BD_contigs_contig_97962
WP_060914705	BD_contigs_contig_87392
WP_060914761	BD_contigs_contig_50894
WP_060914771	BD_contigs_contig_60158
WP_060914806	BD_contigs_contig_92750
WP_060916731	BD_contigs_contig_64287
WP_060917123	BD_contigs_contig_53521
WP_060917127	BD_contigs_contig_5747
WP_060917129	BD_contigs_contig_25415
WP_060917133	BD_contigs_contig_78226
WP_060917133	BD_contigs_contig_52995
WP_060917133	BD_contigs_contig_78226
WP_060917135	BD_contigs_contig_10119
WP_060917166	BD_contigs_contig_85234
WP_060917170	BD_contigs_contig_39459
WP_060917170	BD_contigs_contig_99694
WP_060917170	BD_contigs_contig_75992
WP_060917171	BD_contigs_contig_106519
WP_060917171	BD_contigs_contig_32063
WP_060917171	BD_contigs_contig_73651
WP_060917179	BD_contigs_contig_100928
WP_060917179	BD_contigs_contig_93250
WP_060917179	BD_contigs_contig_93250
WP_060917182	BD_contigs_contig_47261
WP_060917188	BD_contigs_contig_98917
WP_060917188	BD_contigs_contig_98510
WP_060917196	BD_contigs_contig_100477
WP_060917199	BD_contigs_contig_88617
WP_060917203	BD_contigs_contig_72126
WP_060917210	BD_contigs_contig_96288
WP_060917229	BD_contigs_contig_5483
WP_060917250	BD_contigs_contig_29408
WP_060917251	BD_contigs_contig_6153
WP_060917251	BD_contigs_contig_23314
WP_060917251	BD_contigs_contig_6249
WP_060917252	BD_contigs_contig_23309
WP_060917267	BD_contigs_contig_77892
WP_060917267	BD_contigs_contig_38791
WP_060917275	BD_contigs_contig_3557
WP_060917282	BD_contigs_contig_7924
WP_060917282	BD_contigs_contig_1491
WP_060917292	BD_contigs_contig_19786
WP_060917294	BD_contigs_contig_28909
WP_060917314	BD_contigs_contig_41575
WP_060917321	BD_contigs_contig_93222
WP_060917321	BD_contigs_contig_100113
WP_060917328	BD_contigs_contig_31978
WP_060917329	BD_contigs_contig_12451
WP_060917331	BD_contigs_contig_56285
WP_060917338	BD_contigs_contig_60348
WP_060917340	BD_contigs_contig_67727
WP_060917341	BD_contigs_contig_72979
WP_060917348	BD_contigs_contig_28359
WP_060917368	BD_contigs_contig_92532
WP_060917374	BD_contigs_contig_76211
WP_060917378	BD_contigs_contig_5188
WP_060917378	BD_contigs_contig_5196
WP_060917382	BD_contigs_contig_34269
WP_060917384	BD_contigs_contig_34406
WP_060917394	BD_contigs_contig_1846
WP_060917394	BD_contigs_contig_1844
WP_060917394	BD_contigs_contig_1856
WP_060917399	BD_contigs_contig_22136
WP_060917399	BD_contigs_contig_59242
WP_060917400	BD_contigs_contig_28193
WP_060917403	BD_contigs_contig_58643
WP_060917403	BD_contigs_contig_58642
WP_060917403	BD_contigs_contig_10927
WP_060917406	BD_contigs_contig_15500
WP_060917410	BD_contigs_contig_13239
WP_060917410	BD_contigs_contig_37332
WP_060917410	BD_contigs_contig_114017
WP_060917410	BD_contigs_contig_38203
WP_060917410	BD_contigs_contig_37347
WP_060917412	BD_contigs_contig_68027
WP_060917412	BD_contigs_contig_39530
WP_060917427	BD_contigs_contig_13701
WP_060917432	BD_contigs_contig_20006
WP_060917432	BD_contigs_contig_20008
WP_060917432	BD_contigs_contig_20005
WP_060917439	BD_contigs_contig_33147
WP_060917453	BD_contigs_contig_55309
WP_060917453	BD_contigs_contig_55989
WP_060917461	BD_contigs_contig_32592
WP_060917485	BD_contigs_contig_51728
WP_060917503	BD_contigs_contig_30191
WP_060917535	BD_contigs_contig_13667
WP_060917547	BD_contigs_contig_38109
WP_060917555	BD_contigs_contig_48511
WP_060917558	BD_contigs_contig_54657
WP_060917579	BD_contigs_contig_51262
WP_060917583	BD_contigs_contig_35060
WP_060917604	BD_contigs_contig_9884
WP_060917629	BD_contigs_contig_18591
WP_060917629	BD_contigs_contig_44505
WP_060917644	BD_contigs_contig_114029
WP_060917644	BD_contigs_contig_12111
WP_060917654	BD_contigs_contig_55778
WP_060917655	BD_contigs_contig_67319
WP_060917655	BD_contigs_contig_21272
WP_060917660	BD_contigs_contig_52057
WP_060917664	BD_contigs_contig_67560
WP_060917671	BD_contigs_contig_94331
WP_060917681	BD_contigs_contig_12952
WP_060917688	BD_contigs_contig_79628
WP_060917708	BD_contigs_contig_28260
WP_060917709	BD_contigs_contig_19605
WP_060917740	BD_contigs_contig_71986
WP_060917754	BD_contigs_contig_76896
WP_060917767	BD_contigs_contig_25704
WP_060917767	BD_contigs_contig_49437
WP_060917774	BD_contigs_contig_55689
WP_060917774	BD_contigs_contig_40183
WP_060917775	BD_contigs_contig_27090
WP_060917776	BD_contigs_contig_65701
WP_060917789	BD_contigs_contig_33868
WP_060917792	BD_contigs_contig_66343
WP_060917794	BD_contigs_contig_43598
WP_060917794	BD_contigs_contig_43575
WP_060917794	BD_contigs_contig_64891
WP_060917809	BD_contigs_contig_24879
WP_060917825	BD_contigs_contig_9333
WP_060917826	BD_contigs_contig_27335
WP_060917831	BD_contigs_contig_7151
WP_060917831	BD_contigs_contig_14085
WP_060917831	BD_contigs_contig_14079
WP_060917833	BD_contigs_contig_16396
WP_060917840	BD_contigs_contig_59440
WP_060917852	BD_contigs_contig_11605
WP_060917858	BD_contigs_contig_129
WP_060917869	BD_contigs_contig_17800
WP_060917880	BD_contigs_contig_23659
WP_060917884	BD_contigs_contig_21187
WP_060917887	BD_contigs_contig_13123
WP_060917887	BD_contigs_contig_6709
WP_060917889	BD_contigs_contig_16452
WP_060917897	BD_contigs_contig_30800
WP_060917911	BD_contigs_contig_16682
WP_060917919	BD_contigs_contig_9154
WP_060917919	BD_contigs_contig_9154
WP_060917928	BD_contigs_contig_48186
WP_060917940	BD_contigs_contig_51841
WP_060917944	BD_contigs_contig_83454
WP_060917976	BD_contigs_contig_18252
WP_060917980	BD_contigs_contig_19846
WP_060917982	BD_contigs_contig_98849
WP_060917982	BD_contigs_contig_19844
WP_060917982	BD_contigs_contig_55227
WP_060917990	BD_contigs_contig_21163
WP_060917997	BD_contigs_contig_69150
WP_060918000	BD_contigs_contig_62278
WP_060918004	BD_contigs_contig_77979
WP_060918012	BD_contigs_contig_68376
WP_060918034	BD_contigs_contig_18977
WP_060918050	BD_contigs_contig_25671
WP_060918050	BD_contigs_contig_25672
WP_060918050	BD_contigs_contig_52075
WP_060918050	BD_contigs_contig_52076
WP_060918050	BD_contigs_contig_26970
WP_060918054	BD_contigs_contig_67631
WP_060918071	BD_contigs_contig_39589
WP_060918073	BD_contigs_contig_46380
WP_060918074	BD_contigs_contig_28143
WP_060918082	BD_contigs_contig_46710
WP_060918108	BD_contigs_contig_16888
WP_060918111	BD_contigs_contig_46638
WP_060918113	BD_contigs_contig_19124
WP_060918113	BD_contigs_contig_9910
WP_060918114	BD_contigs_contig_60754
WP_060918124	BD_contigs_contig_39553
WP_060918139	BD_contigs_contig_52800
WP_060918148	BD_contigs_contig_46645
WP_060918166	BD_contigs_contig_29579
WP_060918205	BD_contigs_contig_19796
WP_060918232	BD_contigs_contig_91013
WP_060918250	BD_contigs_contig_3253
WP_060918250	BD_contigs_contig_30431
WP_060918262	BD_contigs_contig_22382
WP_060918302	BD_contigs_contig_2107
WP_060918302	BD_contigs_contig_2108
WP_060918309	BD_contigs_contig_16662
WP_060918324	BD_contigs_contig_67773
WP_060918325	BD_contigs_contig_8920
WP_060918337	BD_contigs_contig_43352
WP_060918340	BD_contigs_contig_43353
WP_060918377	BD_contigs_contig_71883
WP_060918380	BD_contigs_contig_30172
WP_060918398	BD_contigs_contig_19474
WP_060918408	BD_contigs_contig_97273
WP_060918414	BD_contigs_contig_89896
WP_060918421	BD_contigs_contig_43348
WP_060918421	BD_contigs_contig_26212
WP_060918445	BD_contigs_contig_7036
WP_060918448	BD_contigs_contig_69323
WP_060918451	BD_contigs_contig_52705
WP_060918463	BD_contigs_contig_48572
WP_060918464	BD_contigs_contig_41910
WP_060918468	BD_contigs_contig_1306
WP_060918469	BD_contigs_contig_21490
WP_060918469	BD_contigs_contig_21488
WP_060918469	BD_contigs_contig_952
WP_060918471	BD_contigs_contig_34067
WP_060918478	BD_contigs_contig_21012
WP_060918490	BD_contigs_contig_74026
WP_060918505	BD_contigs_contig_30080
WP_060918525	BD_contigs_contig_7406
WP_060918525	BD_contigs_contig_7407
WP_060918527	BD_contigs_contig_113545
WP_060918530	BD_contigs_contig_30424
WP_060918532	BD_contigs_contig_40545
WP_060918532	BD_contigs_contig_40547
WP_060918533	BD_contigs_contig_36921
WP_060918533	BD_contigs_contig_36922
WP_060918533	BD_contigs_contig_18270
WP_060918535	BD_contigs_contig_47524
WP_060918547	BD_contigs_contig_51955
WP_060918547	BD_contigs_contig_56334
WP_060918558	BD_contigs_contig_32753
WP_060918560	BD_contigs_contig_82009
WP_060918574	BD_contigs_contig_71232
WP_060918577	BD_contigs_contig_35608
WP_060918582	BD_contigs_contig_40889
WP_060918582	BD_contigs_contig_43031
WP_060918582	BD_contigs_contig_32447
WP_060918591	BD_contigs_contig_54678
WP_060918597	BD_contigs_contig_36076
WP_060918600	BD_contigs_contig_53156
WP_060918603	BD_contigs_contig_53229
WP_060918614	BD_contigs_contig_66779
WP_060918615	BD_contigs_contig_10427
WP_060918618	BD_contigs_contig_42630
WP_060918618	BD_contigs_contig_26995
WP_060918622	BD_contigs_contig_14135
WP_060918625	BD_contigs_contig_50744
WP_060918625	BD_contigs_contig_45711
WP_060918625	BD_contigs_contig_50745
WP_060918632	BD_contigs_contig_37528
WP_060918632	BD_contigs_contig_114058
WP_060918632	BD_contigs_contig_17157
WP_060918632	BD_contigs_contig_18821
WP_060918639	BD_contigs_contig_16748
WP_060918646	BD_contigs_contig_14910
WP_060918651	BD_contigs_contig_77254
WP_060918669	BD_contigs_contig_11418
WP_060918669	BD_contigs_contig_44517
WP_060918670	BD_contigs_contig_83982
WP_060918670	BD_contigs_contig_18580
WP_060918702	BD_contigs_contig_85585
WP_060918713	BD_contigs_contig_68537
WP_060918713	BD_contigs_contig_77193
WP_060918713	BD_contigs_contig_5682
WP_060918714	BD_contigs_contig_71173
WP_060918715	BD_contigs_contig_52844
WP_060918729	BD_contigs_contig_17118
WP_060918733	BD_contigs_contig_11180
WP_060918733	BD_contigs_contig_9859
WP_060918738	BD_contigs_contig_48746
WP_060918739	BD_contigs_contig_37978
WP_060918745	BD_contigs_contig_59603
WP_060918756	BD_contigs_contig_2728
WP_060918756	BD_contigs_contig_29881
WP_060918765	BD_contigs_contig_15436
WP_060918766	BD_contigs_contig_20734
WP_060918768	BD_contigs_contig_60724
WP_060918768	BD_contigs_contig_21956
WP_060918774	BD_contigs_contig_35917
WP_060918807	BD_contigs_contig_39921
WP_060918862	BD_contigs_contig_31440
WP_060918888	BD_contigs_contig_100804
WP_060918900	BD_contigs_contig_55425
WP_060918926	BD_contigs_contig_60768
WP_060918926	BD_contigs_contig_42591
WP_060918994	BD_contigs_contig_434
WP_060918994	BD_contigs_contig_433
WP_060919045	BD_contigs_contig_16419
WP_060919089	BD_contigs_contig_24719
WP_060919151	BD_contigs_contig_29820
WP_060919151	BD_contigs_contig_29823
WP_060919151	BD_contigs_contig_68885
WP_060919151	BD_contigs_contig_29822
WP_060919187	BD_contigs_contig_20127
WP_060919239	BD_contigs_contig_98115
WP_060919240	BD_contigs_contig_88221
WP_060919248	BD_contigs_contig_49776
WP_060919271	BD_contigs_contig_39094
WP_060919301	BD_contigs_contig_15739
WP_060919304	BD_contigs_contig_66894
WP_060919307	BD_contigs_contig_26702
WP_060919320	BD_contigs_contig_64134
WP_060919398	BD_contigs_contig_27097
WP_060919416	BD_contigs_contig_52356
WP_060919471	BD_contigs_contig_68302
WP_060919500	BD_contigs_contig_44613
WP_060919500	BD_contigs_contig_44613
WP_060919542	BD_contigs_contig_27230
WP_060919554	BD_contigs_contig_80096
WP_060919554	BD_contigs_contig_29869
WP_060919554	BD_contigs_contig_5967
WP_060919554	BD_contigs_contig_15891
WP_060919554	BD_contigs_contig_39916
WP_060919640	BD_contigs_contig_10956
WP_060919644	BD_contigs_contig_59618
WP_060919666	BD_contigs_contig_43433
WP_060919680	BD_contigs_contig_45531
WP_060919747	BD_contigs_contig_21669
WP_060919911	BD_contigs_contig_103467
WP_060919911	BD_contigs_contig_100672
WP_060923701	BD_contigs_contig_109254
WP_060923704	BD_contigs_contig_109366
WP_060923948	BD_contigs_contig_81389
WP_060924002	BD_contigs_contig_5448
WP_060924034	BD_contigs_contig_54004
WP_060924034	BD_contigs_contig_54005
WP_060924169	BD_contigs_contig_69789
WP_060924178	BD_contigs_contig_33768
WP_060924245	BD_contigs_contig_30641
WP_060924298	BD_contigs_contig_54300
WP_060924301	BD_contigs_contig_52941
WP_060924497	BD_contigs_contig_29124
WP_060924497	BD_contigs_contig_28307
WP_060924573	BD_contigs_contig_12189
WP_060924741	BD_contigs_contig_83686
WP_060924741	BD_contigs_contig_52378
WP_060924741	BD_contigs_contig_52377
WP_060924741	BD_contigs_contig_55767
WP_060924744	BD_contigs_contig_62752
WP_060924826	BD_contigs_contig_37694
WP_060924903	BD_contigs_contig_31737
WP_060925032	BD_contigs_contig_9272
WP_060925037	BD_contigs_contig_15995
WP_060925111	BD_contigs_contig_35709
WP_060925111	BD_contigs_contig_76247
WP_060930079	BD_contigs_contig_14363
WP_060930079	BD_contigs_contig_14241
WP_060930096	BD_contigs_contig_90270
WP_060930100	BD_contigs_contig_12337
WP_060930112	BD_contigs_contig_65839
WP_060930119	BD_contigs_contig_86349
WP_060930119	BD_contigs_contig_64638
WP_060930119	BD_contigs_contig_9189
WP_060930119	BD_contigs_contig_85071
WP_060930128	BD_contigs_contig_7055
WP_060930133	BD_contigs_contig_7056
WP_060930152	BD_contigs_contig_22839
WP_060930152	BD_contigs_contig_21439
WP_060930153	BD_contigs_contig_34222
WP_060930153	BD_contigs_contig_70390
WP_060930153	BD_contigs_contig_70383
WP_060930156	BD_contigs_contig_22869
WP_060930156	BD_contigs_contig_20835
WP_060930156	BD_contigs_contig_22854
WP_060930156	BD_contigs_contig_75325
WP_060930188	BD_contigs_contig_97301
WP_060930190	BD_contigs_contig_91357
WP_060930191	BD_contigs_contig_99101
WP_060930213	BD_contigs_contig_5480
WP_060930237	BD_contigs_contig_8871
WP_060930237	BD_contigs_contig_44737
WP_060930244	BD_contigs_contig_40952
WP_060930247	BD_contigs_contig_4868
WP_060930248	BD_contigs_contig_4894
WP_060930248	BD_contigs_contig_14435
WP_060930249	BD_contigs_contig_11680
WP_060930249	BD_contigs_contig_9868
WP_060930249	BD_contigs_contig_6073
WP_060930252	BD_contigs_contig_82356
WP_060930254	BD_contigs_contig_48850
WP_060930254	BD_contigs_contig_27983
WP_060930254	BD_contigs_contig_27995
WP_060930255	BD_contigs_contig_73646
WP_060930257	BD_contigs_contig_32089
WP_060930257	BD_contigs_contig_26572
WP_060930279	BD_contigs_contig_490
WP_060930282	BD_contigs_contig_72263
WP_060930282	BD_contigs_contig_32519
WP_060930285	BD_contigs_contig_32533
WP_060930304	BD_contigs_contig_14265
WP_060930304	BD_contigs_contig_13098
WP_060930315	BD_contigs_contig_67524
WP_060930318	BD_contigs_contig_57347
WP_060930318	BD_contigs_contig_40998
WP_060930318	BD_contigs_contig_57346
WP_060930322	BD_contigs_contig_38065
WP_060930326	BD_contigs_contig_22525
WP_060930326	BD_contigs_contig_22527
WP_060930326	BD_contigs_contig_22529
WP_060930326	BD_contigs_contig_83826
WP_060930329	BD_contigs_contig_27970
WP_060930329	BD_contigs_contig_27970
WP_060930330	BD_contigs_contig_41734
WP_060930406	BD_contigs_contig_100950
WP_060930406	BD_contigs_contig_66047
WP_060930409	BD_contigs_contig_72509
WP_060930417	BD_contigs_contig_499
WP_060930421	BD_contigs_contig_54944
WP_060930451	BD_contigs_contig_44202
WP_060930452	BD_contigs_contig_71500
WP_060930481	BD_contigs_contig_3436
WP_060930483	BD_contigs_contig_49636
WP_060930483	BD_contigs_contig_49636
WP_060930489	BD_contigs_contig_10708
WP_060930489	BD_contigs_contig_10707
WP_060930496	BD_contigs_contig_111117
WP_060930502	BD_contigs_contig_114084
WP_060930503	BD_contigs_contig_35734
WP_060930509	BD_contigs_contig_37231
WP_060930509	BD_contigs_contig_40495
WP_060930510	BD_contigs_contig_113817
WP_060930510	BD_contigs_contig_34488
WP_060930510	BD_contigs_contig_114111
WP_060930510	BD_contigs_contig_34496
WP_060930511	BD_contigs_contig_34497
WP_060930512	BD_contigs_contig_56672
WP_060930513	BD_contigs_contig_114180
WP_060930513	BD_contigs_contig_26293
WP_060930513	BD_contigs_contig_26294
WP_060930514	BD_contigs_contig_41990
WP_060930517	BD_contigs_contig_83500
WP_060930518	BD_contigs_contig_56525
WP_060930524	BD_contigs_contig_4639
WP_060930527	BD_contigs_contig_27664
WP_060930537	BD_contigs_contig_87020
WP_060930542	BD_contigs_contig_25940
WP_060930542	BD_contigs_contig_25920
WP_060930542	BD_contigs_contig_102519
WP_060930542	BD_contigs_contig_26134
WP_060930543	BD_contigs_contig_94594
WP_060930552	BD_contigs_contig_8810
WP_060930556	BD_contigs_contig_52170
WP_060930561	BD_contigs_contig_25312
WP_060930561	BD_contigs_contig_25325
WP_060930566	BD_contigs_contig_19530
WP_060930569	BD_contigs_contig_38624
WP_060930578	BD_contigs_contig_58838
WP_060930596	BD_contigs_contig_81989
WP_060930631	BD_contigs_contig_29926
WP_060930638	BD_contigs_contig_10146
WP_060930646	BD_contigs_contig_83170
WP_060930650	BD_contigs_contig_70900
WP_060930650	BD_contigs_contig_8240
WP_060930656	BD_contigs_contig_49036
WP_060930660	BD_contigs_contig_15773
WP_060930669	BD_contigs_contig_42285
WP_060930676	BD_contigs_contig_18721
WP_060930677	BD_contigs_contig_11811
WP_060930678	BD_contigs_contig_63222
WP_060930687	BD_contigs_contig_62440
WP_060930693	BD_contigs_contig_74381
WP_060930719	BD_contigs_contig_21967
WP_060930741	BD_contigs_contig_98439
WP_060930744	BD_contigs_contig_48440
WP_060930744	BD_contigs_contig_48439
WP_060930744	BD_contigs_contig_16705
WP_060930745	BD_contigs_contig_114534
WP_060930745	BD_contigs_contig_16679
WP_060930770	BD_contigs_contig_97426
WP_060930774	BD_contigs_contig_95692
WP_060930779	BD_contigs_contig_38757
WP_060930797	BD_contigs_contig_22524
WP_060930800	BD_contigs_contig_1166
WP_060930829	BD_contigs_contig_114395
WP_060930851	BD_contigs_contig_14873
WP_060930851	BD_contigs_contig_24948
WP_060930854	BD_contigs_contig_14863
WP_060930854	BD_contigs_contig_13290
WP_060930854	BD_contigs_contig_69687
WP_060930857	BD_contigs_contig_89440
WP_060930867	BD_contigs_contig_42338
WP_060930879	BD_contigs_contig_22022
WP_060930885	BD_contigs_contig_9638
WP_060930905	BD_contigs_contig_36620
WP_060930905	BD_contigs_contig_69511
WP_060930910	BD_contigs_contig_17929
WP_060930910	BD_contigs_contig_21410
WP_060930910	BD_contigs_contig_26317
WP_060930913	BD_contigs_contig_62356
WP_060930943	BD_contigs_contig_44432
WP_060930943	BD_contigs_contig_97966
WP_060930948	BD_contigs_contig_99415
WP_060930948	BD_contigs_contig_37484
WP_060930949	BD_contigs_contig_36545
WP_060930950	BD_contigs_contig_24966
WP_060930950	BD_contigs_contig_36556
WP_060930950	BD_contigs_contig_36546
WP_060930950	BD_contigs_contig_17882
WP_060930962	BD_contigs_contig_85926
WP_060930973	BD_contigs_contig_43819
WP_060930973	BD_contigs_contig_46651
WP_060930983	BD_contigs_contig_80217
WP_060930988	BD_contigs_contig_42288
WP_060930988	BD_contigs_contig_113516
WP_060930991	BD_contigs_contig_8762
WP_060930995	BD_contigs_contig_3048
WP_060930995	BD_contigs_contig_80539
WP_060930997	BD_contigs_contig_3074
WP_060930997	BD_contigs_contig_3073
WP_060930997	BD_contigs_contig_30066
WP_060930997	BD_contigs_contig_30062
WP_060930998	BD_contigs_contig_105595
WP_060931006	BD_contigs_contig_98718
WP_060931009	BD_contigs_contig_106278
WP_060931026	BD_contigs_contig_93389
WP_060931029	BD_contigs_contig_106289
WP_060931040	BD_contigs_contig_18683
WP_060931040	BD_contigs_contig_18689
WP_060931040	BD_contigs_contig_18686
WP_060931040	BD_contigs_contig_42822
WP_060931042	BD_contigs_contig_8903
WP_060931042	BD_contigs_contig_36866
WP_060931051	BD_contigs_contig_27171
WP_060931052	BD_contigs_contig_44442
WP_060931052	BD_contigs_contig_7622
WP_060931052	BD_contigs_contig_8768
WP_060931052	BD_contigs_contig_6883
WP_060931052	BD_contigs_contig_14787
WP_060931052	BD_contigs_contig_80645
WP_060931055	BD_contigs_contig_1040
WP_060931059	BD_contigs_contig_11058
WP_060931060	BD_contigs_contig_11978
WP_060931071	BD_contigs_contig_90881
WP_060931071	BD_contigs_contig_90881
WP_060931074	BD_contigs_contig_100822
WP_060931076	BD_contigs_contig_61864
WP_060931076	BD_contigs_contig_11873
WP_060931086	BD_contigs_contig_32246
WP_060931086	BD_contigs_contig_10481
WP_060931093	BD_contigs_contig_29711
WP_060931117	BD_contigs_contig_31340
WP_060931119	BD_contigs_contig_106434
WP_060931120	BD_contigs_contig_86152
WP_060931120	BD_contigs_contig_100367
WP_060931122	BD_contigs_contig_20112
WP_060931122	BD_contigs_contig_23180
WP_060931124	BD_contigs_contig_68349
WP_060931133	BD_contigs_contig_114425
WP_060931133	BD_contigs_contig_10826
WP_060931133	BD_contigs_contig_10846
WP_060931133	BD_contigs_contig_10847
WP_060931133	BD_contigs_contig_10825
WP_060931141	BD_contigs_contig_37507
WP_060931147	BD_contigs_contig_26530
WP_060931147	BD_contigs_contig_59231
WP_060931164	BD_contigs_contig_7487
WP_060931176	BD_contigs_contig_58870
WP_060931187	BD_contigs_contig_64963
WP_060931205	BD_contigs_contig_58529
WP_060931207	BD_contigs_contig_38273
WP_060931212	BD_contigs_contig_13318
WP_060931215	BD_contigs_contig_98404
WP_060931218	BD_contigs_contig_48115
WP_060931228	BD_contigs_contig_24157
WP_060931239	BD_contigs_contig_37001
WP_060931251	BD_contigs_contig_100229
WP_060931257	BD_contigs_contig_100219
WP_060931281	BD_contigs_contig_110612
WP_060931283	BD_contigs_contig_91660
WP_060931283	BD_contigs_contig_85276
WP_060931286	BD_contigs_contig_72593
WP_060931305	BD_contigs_contig_62537
WP_060931328	BD_contigs_contig_50329
WP_060931330	BD_contigs_contig_5355
WP_060931338	BD_contigs_contig_10259
WP_060931341	BD_contigs_contig_15806
WP_060931348	BD_contigs_contig_23891
WP_060931368	BD_contigs_contig_100091
WP_060931377	BD_contigs_contig_87324
WP_060931386	BD_contigs_contig_65114
WP_060931403	BD_contigs_contig_47807
WP_060931403	BD_contigs_contig_52357
WP_060931406	BD_contigs_contig_73149
WP_060931406	BD_contigs_contig_73148
WP_060931406	BD_contigs_contig_73116
WP_060931406	BD_contigs_contig_39988
WP_060931411	BD_contigs_contig_7972
WP_060931415	BD_contigs_contig_28519
WP_060931415	BD_contigs_contig_38296
WP_060931420	BD_contigs_contig_8354
WP_060931420	BD_contigs_contig_8362
WP_060931434	BD_contigs_contig_45580
WP_060931437	BD_contigs_contig_27050
WP_060931453	BD_contigs_contig_9716
WP_060931454	BD_contigs_contig_41199
